Date,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AZN.L,BKG.L,BLND.L,BNZL.L,BRBY.L,BT-A.L,CCH.L,CCL.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DLG.L,EVR.L,EXPN.L,EZJ.L,FERG.L,FRES.L,GLEN.L,GSK.L,GVC.L,HLMA.L,HSBA.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSE.L,MCRO.L,MKS.L,MNDI.L,MRO.L,MRW.L,NMC.L,NXT.L,OCDO.L,PPB.L,PRU.L,PSN.L,PSON.L,RBS.L,RDSA.L,REL.L,RIO.L,RMG.L,RMV.L,RSA.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SLA.L,SMDS.L,SMIN.L,SMT.L,SSE.L,STAN.L,STJ.L,SVT.L,TUI.L,ULVR.L,VOD.L,WPP.L,WTB.L
2009-03-31,1112.212402,601.648499,670.78717,52.225693,483.694244,1476.325073,723.676453,267.906067,432.223297,326.850464,64.185966,NaN,1466.906982,130.535202,277.800079,457.911865,1230.318604,886.971497,608.662537,NaN,NaN,361.103333,269.044739,1155.750977,450.696991,NaN,620.78894,79.211319,146.306015,290.587067,122.866798,786.332336,3.958466,963.507996,184.697342,868.926819,25.687302,1065.692139,140.261566,415.754364,35.007965,60.76453,549.175049,378.673859,213.534164,130.966858,3.148565,168.759979,NaN,1211.256226,NaN,1110.15918,280.882355,286.455383,456.504547,409.136627,940.844849,366.766449,1556.185791,NaN,6.965652,481.443726,57.8904,212.102081,612.395447,149.015076,147.16481,179.607101,150.139221,32.434319,533.241028,3.937922,601.464905,739.057373,125.259888,667.875977,NaN,928.235657,73.764191,335.642029,736.132019
2009-04-30,1331.806763,612.542114,632.130432,42.899673,515.667358,1590.840576,654.297974,241.006592,402.278992,307.931793,59.679283,NaN,1247.066406,146.665909,306.094513,453.457977,1020.069702,954.008118,631.12262,NaN,NaN,364.914948,265.440796,979.465698,566.109192,NaN,624.995483,76.764275,134.814957,336.548767,129.18045,794.232117,2.226637,983.386719,150.212433,891.905457,31.105715,1065.692139,133.327621,359.766144,37.686531,37.814671,505.548492,469.187592,178.706787,164.977295,4.952801,165.511276,NaN,1077.90686,NaN,1398.189209,315.202209,272.600677,435.5867,373.899994,992.881409,373.636047,1570.772461,NaN,7.560411,460.526917,70.216888,199.1064,640.181152,152.630157,162.898956,328.772369,155.977249,30.45318,533.250122,4.016823,632.40686,876.670654,122.47641,713.760559,NaN,1015.038574,68.617828,330.42572,675.863831
2009-05-31,1321.688965,638.9375,649.477295,47.044571,484.42804,1653.050781,593.407227,237.585831,406.509918,340.536285,69.30719,NaN,1257.236938,132.953232,293.019226,459.528687,1013.835022,979.202026,652.459473,NaN,NaN,364.513733,229.18605,1091.64856,442.452393,NaN,640.890259,76.764275,163.337433,306.470947,103.59359,757.164185,2.234618,982.765442,138.308563,887.650085,28.095482,1017.089722,136.44371,348.309998,35.434078,38.887833,515.0802,444.556458,199.475494,157.738129,4.258423,165.194824,NaN,1116.241089,NaN,1332.025024,306.853699,262.115997,406.258789,381.534546,924.61908,339.158051,1429.463013,NaN,9.607773,441.078369,78.801384,206.603577,607.949951,144.871521,149.068451,312.536682,146.825775,27.741158,518.109497,3.763381,618.292908,796.339722,146.785873,697.190979,NaN,1024.039917,69.327583,290.134277,657.679993
2009-06-30,1446.475708,673.35144,714.051819,51.603951,624.190735,1735.068726,609.644836,270.549438,419.049042,370.323151,86.480347,NaN,1364.419189,131.31369,276.514313,497.781311,1055.594727,1007.847656,702.245605,NaN,NaN,403.536316,256.323669,1262.279419,531.368286,NaN,689.174622,83.742867,156.771103,369.442291,117.134682,825.223389,3.168369,1026.740479,151.412704,895.638916,32.309803,1275.729614,163.264343,400.041687,40.21352,47.268543,522.045959,478.981201,225.387756,201.935287,5.334482,188.245285,NaN,1295.56897,NaN,1381.241699,332.641235,337.193512,462.248535,438.940948,957.510803,317.234528,1690.229248,NaN,11.411793,464.563202,85.404846,209.573914,724.279053,158.944016,169.661133,331.207733,156.05658,31.286901,531.77301,4.222447,600.922058,992.630676,134.723602,639.854797,NaN,1136.224243,75.761261,339.930023,697.148743
2009-07-31,1514.677246,677.158264,798.03595,67.56179,632.02417,1757.97168,698.582092,306.924896,475.272797,397.367706,94.503578,NaN,1488.029907,150.183487,283.156982,522.229614,1275.268555,1322.880371,714.224365,NaN,NaN,422.732849,271.207397,1365.972412,530.517578,NaN,730.29126,89.558342,165.390808,409.90863,159.087189,930.35144,3.168369,1060.104858,179.611679,1042.182495,39.116943,1275.729614,162.458557,462.595154,48.044083,61.916206,606.024231,448.710541,221.509094,223.729034,7.452243,193.484009,NaN,1246.178101,NaN,1578.906128,398.501709,368.609985,501.241425,564.275757,1042.176147,335.035736,1638.958496,NaN,14.623493,479.241272,96.410622,214.986542,800.967346,179.523544,221.051285,450.539856,155.188416,37.9202,592.336121,5.08683,607.436096,975.162659,170.94722,646.791809,NaN,1208.136963,81.997772,382.444244,843.344604
2009-08-31,1493.692139,716.493469,863.730042,72.980644,626.252075,1758.302856,653.929016,300.723022,513.294617,413.80481,89.498962,NaN,1667.970581,150.004639,331.65152,564.971802,1184.136475,1172.384277,718.716064,NaN,NaN,430.084778,321.581726,1420.650269,660.208069,NaN,746.378174,101.189278,182.552399,440.063324,183.178711,993.838989,2.274522,1110.466064,201.998398,1093.903564,35.456501,1250.501953,163.37944,468.213898,54.782734,57.667805,644.018433,422.002167,236.046005,237.13562,8.562924,193.693527,NaN,1361.67749,NaN,1674.115234,452.053284,341.799225,522.864929,518.272339,1117.056274,355.264648,1812.123901,NaN,15.170166,493.605438,100.284668,214.52449,818.11853,189.854263,229.129776,436.739563,175.931534,46.407253,656.222839,4.801061,663.792847,1088.60144,195.429382,641.176147,NaN,1278.611572,86.566612,395.327423,979.471985
2009-09-30,1660.074341,699.998047,766.681946,68.185974,637.982971,1719.424561,629.572754,298.824524,537.56366,442.980713,90.393982,NaN,1484.11853,150.123184,336.595978,651.791138,1043.236938,1187.700684,763.124268,NaN,NaN,456.633148,305.383423,1167.068604,634.124573,NaN,758.823059,91.884514,191.722046,414.065155,151.028992,960.205811,2.274522,1133.12854,188.019073,1081.835327,34.316624,1272.123047,171.590637,500.916107,49.721313,48.397667,640.256592,405.758301,223.269165,258.937653,7.891986,196.340897,NaN,1363.957031,NaN,1754.957397,418.233734,302.107391,564.572083,410.996338,1118.604004,350.636993,1828.761841,NaN,14.404828,447.122559,91.568092,217.758881,823.358032,173.66687,220.089554,430.24527,175.127686,50.559059,659.546387,4.667166,610.598938,1059.307373,195.429382,628.623474,NaN,1315.287354,83.078537,403.793427,1025.384888
2009-11-01,1950.868652,681.387756,800.939758,57.62077,744.658081,1703.747681,641.381714,285.794464,504.800354,468.458252,96.521202,NaN,1594.430054,153.932175,373.725677,647.425049,1057.687866,1199.027588,785.34375,NaN,NaN,468.069458,311.235596,1093.533691,720.926636,NaN,763.072327,105.210205,187.936417,434.531799,162.244003,1029.31311,2.410195,1112.984131,177.950729,1003.391541,41.782001,1335.191162,183.668396,498.268158,48.99292,46.058414,566.149963,492.337738,251.560791,254.101349,9.168996,193.045135,NaN,1501.492676,NaN,1974.83667,470.09024,309.746246,562.198486,324.764435,1114.580322,344.87146,2096.998291,NaN,15.498934,430.889893,88.662567,212.478256,860.035034,173.504501,202.943878,439.986633,167.174606,48.266888,722.102661,4.796279,632.102844,1047.659058,180.361389,693.699036,NaN,1282.926758,84.652634,422.158081,1041.156494
2009-12-01,2031.811157,695.345581,897.565918,68.907295,820.322754,1825.085327,605.216431,307.995789,551.724426,492.292145,92.941246,NaN,1670.317749,169.954178,386.217896,695.703125,1199.569336,1314.104126,830.548889,NaN,NaN,502.378082,299.36261,1175.550415,677.311829,NaN,810.914978,110.280579,204.425049,438.549225,155.265762,1092.307007,2.521925,1233.851318,205.204529,1088.865723,42.022816,1379.334961,177.318985,518.320007,51.051453,42.333652,540.193176,547.215454,266.003784,257.171967,9.138615,194.517685,NaN,1597.641602,NaN,1986.241455,480.987701,351.609894,604.244751,285.80835,1182.26062,388.037262,2302.080078,NaN,14.560918,444.908325,101.781448,216.041397,995.514648,178.954407,214.852173,511.423553,173.922836,54.754032,767.517883,5.154923,657.002075,1111.898438,184.409073,717.483032,NaN,1453.080933,90.388954,453.00235,1145.028442
2010-01-01,1740.267578,760.196045,855.291992,72.556328,726.878845,1826.025879,590.455017,281.110352,510.447327,505.441864,96.293091,NaN,1779.846802,163.182617,371.557251,608.80603,1093.450317,1540.164917,808.32959,NaN,NaN,492.383911,331.927887,1309.409546,574.261414,NaN,747.61499,105.717239,196.433121,419.059357,171.299103,1101.480103,2.274522,1275.399414,211.617416,1049.822632,45.354137,1328.672241,164.387833,489.541321,48.074501,42.759579,488.460114,617.724854,230.801208,274.060974,8.503779,202.721985,NaN,1507.903564,NaN,1946.34021,434.391937,324.200073,604.583862,316.151031,1094.62793,379.31308,2104.468018,NaN,15.253607,475.528381,101.957535,216.308487,932.640137,192.538254,195.773514,535.777161,157.293777,47.142067,756.920959,4.772369,662.095154,1025.062378,188.157669,762.668213,NaN,1391.86792,84.633598,432.191803,1143.405396
2010-02-01,1791.231323,817.878052,936.065491,72.757393,730.600098,1808.154175,547.646973,286.25827,556.220032,517.070068,80.407532,NaN,1941.010498,169.107727,430.726196,782.602478,1047.615845,1303.97229,815.225037,NaN,NaN,499.376648,351.178192,1461.191772,641.82135,NaN,746.078552,99.37928,212.42099,445.231293,175.45282,1125.334351,2.274522,1327.07312,215.143982,1112.291382,43.347309,1440.22876,166.478516,483.427246,48.866238,43.845276,506.353943,569.585571,218.427444,292.178162,8.838871,209.31337,NaN,1438.107544,NaN,1897.475708,452.80481,292.147003,618.486145,368.712372,1124.466919,373.24411,2284.424316,NaN,18.327421,478.110809,113.4916,220.649429,895.214722,192.619431,198.704239,493.970276,156.972336,51.305614,786.440857,5.011466,634.366394,1102.721313,191.755936,789.785278,NaN,1402.069946,88.973656,448.91449,1152.332031
2010-03-01,2153.974854,842.414185,996.456665,81.84671,860.016052,1911.702515,600.788086,312.997498,589.323425,590.641907,86.705772,NaN,2122.50415,177.69313,464.647186,814.843384,1160.668823,1297.212402,847.405334,NaN,NaN,533.518616,389.171173,1500.782104,725.202576,NaN,789.389465,95.83004,214.978226,413.305359,201.870407,1262.328979,2.363906,1391.004883,248.36145,1264.99292,48.765736,1583.525757,166.013901,523.533997,55.770218,52.422237,540.999084,605.056824,244.895416,356.279266,11.179542,205.807297,NaN,1659.767944,NaN,2147.485596,411.46991,348.614288,702.578613,430.670135,1217.946777,398.65799,2682.883301,NaN,19.453037,470.363556,114.812286,218.779465,1053.14978,198.377441,199.265076,495.187988,160.908737,59.518085,859.862244,5.824395,634.30835,1268.979004,195.279007,810.123291,NaN,1423.259766,95.609818,507.630157,1196.152832
2010-03-31,2102.635742,866.089661,1003.603027,102.040436,826.111389,1879.179321,614.811218,304.734955,624.470398,556.749329,88.665222,NaN,2236.280273,178.116348,471.714142,875.715759,1381.495483,1358.701416,865.824036,NaN,NaN,499.788086,400.619659,1551.690552,685.436096,NaN,755.393799,97.858192,232.196915,417.25824,189.658508,1435.420166,2.274522,1205.66687,254.454071,1291.889282,53.983471,1580.802979,193.579666,508.862396,54.313416,55.228336,521.582642,634.615417,242.513412,341.616577,13.968369,203.63353,NaN,1760.244019,NaN,2178.226563,435.519318,356.702454,712.75116,531.975525,1305.626465,390.31311,2321.500732,NaN,20.073578,452.401398,112.170898,225.925217,1055.648438,203.438629,198.592957,625.073364,165.729767,59.695114,861.036865,5.872214,625.090515,1263.985718,201.005661,785.717834,NaN,1451.945679,91.426628,526.999512,1248.089111
2010-04-30,1994.337646,823.904419,984.523376,90.807411,732.667542,1887.309937,591.193115,296.828583,585.645325,570.802368,88.875168,NaN,2062.085449,171.172531,473.039673,810.802734,1370.263672,1472.723755,819.232727,NaN,NaN,508.837646,340.069427,1555.460205,773.093262,NaN,721.709778,93.801849,211.909592,392.147644,167.145386,1354.91748,2.642436,1215.353271,247.705872,1233.758667,44.872494,1390.345581,173.215073,464.076752,51.575584,47.286079,488.841156,574.049988,234.04364,325.634521,12.928581,185.261658,NaN,1594.573364,NaN,2041.824219,416.754639,305.552399,659.223999,457.391235,1162.469971,375.995758,2190.963379,NaN,20.1313,436.390961,106.800087,216.37532,1010.048096,197.215652,183.875458,506.147034,150.317108,51.217438,789.983826,6.369344,606.078552,1177.655151,188.049835,812.157043,NaN,1373.97876,86.897728,495.288971,1123.929443
2010-05-31,1761.627441,838.970642,1075.34375,77.044807,653.252747,2061.30835,563.515503,287.202423,561.506836,629.494629,91.044563,NaN,1717.229858,184.813995,452.280273,888.694336,1101.227661,1292.652344,823.115173,NaN,NaN,482.100189,337.355621,1262.279419,848.847534,NaN,721.892883,51.210754,233.646133,387.444824,162.825516,1316.521973,2.35433,1213.416016,233.092941,1251.978638,40.417362,1354.975098,165.997482,431.258972,51.314602,44.84745,429.068542,509.864044,219.552368,298.867889,12.291866,191.302124,NaN,1577.684082,NaN,2102.176758,391.356934,262.115997,615.876892,405.515076,1099.968262,389.580261,2039.471802,NaN,20.318708,445.326904,95.001877,221.437973,921.887329,194.147675,163.116409,551.200989,144.599609,53.425201,819.016174,5.322292,644.678528,1180.534302,160.773987,834.528564,NaN,1337.308228,87.526978,479.811157,1166.482788
2010-06-30,1892.034912,891.202271,1105.108276,83.175804,820.615051,2106.189941,597.835815,304.476776,575.263184,695.626587,99.512192,NaN,1809.266968,189.298859,472.310577,1138.185303,1027.772583,1317.333252,859.611877,NaN,NaN,525.009644,339.051056,1355.605957,893.478271,NaN,701.682495,47.91502,236.544266,406.842285,182.431076,1366.061768,2.545868,1164.982788,257.142578,1385.236206,41.501049,1559.922119,169.219986,478.08725,58.426228,57.842354,492.64859,498.644165,234.125244,350.533661,13.629504,190.511337,NaN,1688.412354,167.0,2314.621338,426.759827,264.437653,686.272522,489.006378,1134.564331,430.958557,2270.316406,NaN,21.076626,475.114685,90.071304,236.659729,978.887756,200.266998,179.95491,641.309021,167.552826,63.22686,852.63269,5.657028,638.341248,1325.132813,209.112457,920.298828,NaN,1344.733887,97.375198,511.521729,1165.655029
2010-07-31,1753.757813,918.103333,1161.584839,65.983284,857.160706,2099.685547,604.478333,305.32666,592.771118,712.380188,93.213943,NaN,1665.31189,202.628891,475.429901,1128.486938,792.581482,1380.268921,822.338684,NaN,NaN,519.989746,295.631165,1186.859619,944.608337,NaN,781.302551,46.647419,238.13652,405.393738,174.372833,1216.208496,2.079791,1177.113525,251.375793,1479.224731,44.952774,1465.830811,160.731476,477.307007,60.448799,58.034435,517.304321,363.636963,235.28096,364.46167,15.043449,208.484085,NaN,1554.910034,142.0,2208.812012,435.610565,272.001556,674.482239,436.347137,1120.661377,409.098389,2267.224609,NaN,20.866991,458.359253,82.587372,251.537018,1043.488159,205.296982,173.785019,553.636353,168.879013,59.827374,874.788757,5.470531,688.287659,1257.866089,193.580963,909.761108,NaN,1278.648071,102.873947,487.738892,1155.720337
2010-08-31,1905.180054,910.293579,1271.485107,96.271606,1026.599243,2132.436523,609.644836,311.079956,632.78949,871.618042,101.150871,NaN,1974.009766,201.50769,472.756287,1306.564575,774.53595,1460.234375,851.07019,NaN,NaN,579.811523,313.694427,1507.379517,1082.443115,NaN,802.738892,55.013542,274.772858,409.310883,201.704285,1414.583252,2.381464,1240.546875,278.029541,1607.471558,47.882736,1625.421631,184.074875,499.942841,67.527809,61.901173,533.360413,460.277222,263.832825,402.861908,15.983731,212.581879,NaN,1740.242554,131.100006,2131.102783,495.482635,299.111816,692.579163,466.004669,1255.559082,424.11084,2577.935791,NaN,23.656778,489.225311,90.687637,269.100525,1101.531128,231.619186,175.456177,600.719727,194.83046,68.278481,931.325317,6.120873,672.057251,1325.239258,221.202454,921.001526,NaN,1380.761963,102.841286,531.907166,1344.476929
2010-09-30,2193.72998,908.5578,1244.01001,110.112282,1100.484619,2063.849854,621.084839,340.849976,616.115173,854.018066,111.049202,NaN,2122.336426,209.377426,455.824615,1276.896484,805.280518,1442.849976,913.993408,NaN,NaN,607.003235,386.712311,1567.712036,1089.415283,NaN,781.302551,61.605034,283.628143,411.912659,224.881989,1502.996338,2.624079,1307.249756,289.378876,1629.431152,54.786198,1765.635376,186.904358,533.817871,66.459259,57.575108,574.869263,471.519043,290.549194,407.168488,18.009617,212.073471,NaN,1794.429199,139.699997,2812.221924,490.811768,255.375885,670.793335,436.640778,1327.641968,421.74585,2796.169922,NaN,25.672523,490.348694,87.253807,268.13623,1209.539429,225.835281,194.072403,627.508789,191.290634,76.824692,910.697083,6.312151,693.096741,1360.127441,211.051086,980.013123,NaN,1349.261719,111.187973,548.139893,1402.428467
2010-11-01,2127.72168,920.706726,1176.843262,114.667435,1094.657715,1975.47937,595.99054,326.129547,584.85083,834.74176,122.826042,NaN,2068.685791,193.55751,495.035278,1291.042603,876.918457,1397.653687,907.64624,NaN,NaN,614.533325,362.881714,1617.677734,1229.7323,NaN,785.478577,64.295448,272.255188,411.404968,212.337769,1419.565308,2.636051,1233.353516,262.366272,1593.416626,53.501831,1645.713623,186.259155,495.969757,60.501751,50.45129,594.057617,409.276154,253.295853,367.078064,18.751284,196.337585,NaN,1578.46936,148.199997,2547.65625,442.158844,253.578522,650.764404,367.929291,1268.665039,401.249847,2826.307617,NaN,25.892384,449.548492,77.216545,244.99379,1222.561646,215.691666,178.947693,555.259949,169.549484,85.097092,886.099426,6.28346,673.25946,1304.004028,180.290192,1015.841309,NaN,1332.761597,105.230919,541.816406,1407.446777
2010-12-01,2516.225586,1024.839722,1166.830933,151.459122,1341.89209,1927.007813,656.881165,355.623596,605.341553,942.017883,130.629105,NaN,2358.46167,208.999252,517.759216,1434.89917,1024.224854,1653.044922,940.175659,NaN,NaN,667.661682,373.143097,1928.764771,1453.71582,NaN,803.624756,58.5499,311.669678,416.387054,226.377319,1547.823608,2.624079,1257.549561,270.463501,1566.877563,56.23111,1880.026978,208.768784,531.452209,64.043152,54.869225,656.322937,480.040497,254.838379,402.078857,19.882906,193.161499,NaN,1570.084106,178.300003,1889.182617,520.003601,314.896912,708.391602,382.415497,1419.419922,426.869904,3108.280029,NaN,26.893557,468.638916,85.316803,262.19931,1420.959961,229.188629,187.52507,592.601929,182.021378,92.409096,969.414551,6.771217,736.377563,1299.86438,202.807434,1038.321899,NaN,1486.524048,110.305504,601.214478,1491.610107
2011-01-01,2310.280762,934.906616,1265.414551,145.414825,1170.409912,1998.561401,652.821899,351.55545,640.281433,904.03363,128.457321,NaN,2254.063477,201.625015,495.035278,1233.364136,1027.494873,1797.856567,953.663025,NaN,NaN,653.084473,321.412262,2052.265625,1129.505737,NaN,731.363525,62.653877,293.351471,435.252777,213.00235,1637.477783,2.660791,1176.459717,285.994202,1533.333008,62.371986,1787.069946,199.733215,537.454407,73.475876,52.764656,671.040161,506.593445,246.205673,399.338379,20.138592,192.367508,NaN,1571.674438,218.0,1793.158936,526.231079,308.701721,719.635803,407.962067,1459.244751,435.54129,2965.214844,NaN,28.86138,508.690277,88.134277,265.822632,1381.126831,247.379303,195.316864,713.557678,193.229492,92.272194,1058.95874,6.742526,696.703369,1227.167358,231.278061,978.669128,NaN,1375.205444,116.658943,588.268799,1445.778564
2011-02-01,2514.717285,850.835632,1300.843384,150.969604,1171.241943,1975.809448,763.901245,400.581757,639.860474,1009.251831,133.361404,NaN,2178.136963,214.356613,503.26712,1406.52356,1093.581421,1644.232178,953.663025,NaN,NaN,657.297913,303.178833,2018.329346,1389.222656,NaN,765.387878,61.559479,295.034027,433.590088,186.501678,1703.4729,2.661589,1332.409546,288.516663,1592.477173,69.997887,1722.090942,201.635437,610.761536,78.639061,51.74577,713.872559,352.106659,239.230408,429.484467,19.42893,199.802338,NaN,1570.879272,201.0,1701.044067,553.865967,355.392334,737.907837,442.02417,1467.873169,433.176392,2985.653076,NaN,30.742895,524.785278,79.989998,264.777405,1371.934937,238.325775,210.834656,719.646179,201.319046,92.299446,1041.050049,6.885984,758.78241,1225.65564,232.804626,1063.80188,NaN,1381.263672,115.960205,644.620544,1484.943604
2011-03-01,2419.28833,873.283936,1196.868042,174.751251,1132.949829,1963.692261,768.329651,379.299896,626.810608,988.20813,135.850082,NaN,1949.504639,205.028503,509.631989,1489.945557,1060.196045,1585.299927,940.175659,NaN,NaN,650.556519,289.101166,1978.730469,1344.774048,NaN,783.309509,70.588196,307.308807,409.927948,188.578552,1591.40979,2.517137,1297.310181,276.569702,1795.509033,62.091019,1726.727417,194.898407,584.466492,76.256035,48.513748,660.331665,393.289276,232.531387,469.418304,20.9634,199.224838,NaN,1574.05896,228.0,1910.73877,549.973877,336.202332,773.749023,399.250793,1520.723022,425.687347,3033.803223,NaN,32.79702,492.220001,79.241631,233.631195,1329.803833,237.091019,210.507278,729.793518,174.268936,92.299446,1009.904175,7.096388,772.255493,1218.128906,258.556763,1045.201294,NaN,1452.800903,117.423988,585.222656,1374.948242
2011-03-31,2371.824219,886.488953,1303.153687,178.098297,1137.944702,2050.799561,782.352905,417.041901,626.389648,1090.05896,143.315933,NaN,1920.08667,202.255295,531.453796,1670.240234,1112.323608,1606.120728,978.875916,NaN,NaN,679.629272,295.121948,2043.775024,1430.184448,NaN,859.697876,59.370701,327.474609,423.891968,197.882843,1652.138428,2.782099,1422.181763,276.569702,1875.839355,61.047478,1859.47998,217.566528,631.244141,81.286827,49.482521,691.266296,462.217285,267.960175,463.545715,22.638391,212.795273,NaN,1778.368896,226.399994,1734.610474,616.285156,364.987274,808.887451,405.906586,1560.017334,417.804321,3048.42627,NaN,36.594578,519.870178,82.983582,242.689362,1475.953003,242.973251,212.863953,751.305664,197.154526,100.602287,1046.078979,7.239848,831.659912,1272.259644,277.977142,1073.817627,NaN,1484.915161,114.164024,595.122375,1399.947144
2011-04-30,2303.036621,948.111816,1327.029419,161.010757,1106.311646,2179.403076,833.279724,414.958588,645.332886,1110.260986,146.975708,NaN,1940.758911,206.992462,537.363403,1632.898193,1025.736328,1739.702637,1039.955566,NaN,NaN,674.151733,307.843079,1951.953247,1287.627441,429.990173,869.245911,69.573662,345.62384,410.568451,196.470581,1631.980225,2.391839,1468.755249,304.506439,1806.101929,57.03384,1967.175049,227.553207,669.03894,79.853943,43.427696,777.724304,466.69632,275.487915,490.864075,25.063372,219.1474,NaN,1804.603027,222.699997,1677.622681,587.982361,360.529785,820.973633,416.96701,1472.361328,446.8284,2968.020752,NaN,38.113594,519.492249,86.901627,240.808105,1273.767456,247.406281,219.707626,697.727966,183.028458,97.865547,970.685608,7.067698,843.908203,1248.490723,268.891418,1083.117798,NaN,1507.089722,112.400963,576.465393,1359.115234
2011-05-31,2346.741455,953.393799,1292.147461,149.736496,1167.135742,2131.733887,950.632568,422.945007,671.18689,1220.529541,147.488068,NaN,1929.972534,210.37616,546.455933,1697.644287,1033.095703,1424.991577,1023.078308,NaN,NaN,668.674377,304.535339,1927.291016,1238.171631,397.524261,889.277527,61.35397,363.246857,403.520721,210.759384,1606.771729,2.213868,1397.882324,302.476379,1741.661377,57.395061,1825.132935,215.886856,685.52301,80.60405,40.922253,841.575867,417.177673,249.589676,498.088623,26.513613,220.90744,NaN,1892.955811,182.300003,1512.662354,574.030212,367.758179,845.415894,376.444855,1507.053101,458.992554,3139.669678,NaN,44.873894,509.669189,83.68795,236.728165,1203.002563,248.436768,211.317108,667.692017,183.552124,116.464806,943.19873,7.268539,853.094421,1256.161255,266.306671,1053.070801,NaN,1549.314087,109.973068,593.980103,1373.323608
2011-06-30,2204.226807,949.849182,1205.018799,141.280746,1180.531738,2039.139648,910.038879,406.277283,663.87262,1257.566162,147.122086,NaN,1692.425171,199.509216,527.496521,1714.753296,919.577209,1366.32312,1000.575134,NaN,NaN,686.769165,311.235596,1721.4729,1554.337891,385.137085,909.276062,68.986534,355.092926,387.925446,197.135208,1522.336426,2.782099,1428.931274,282.805573,1706.139282,56.150829,1922.536621,204.171463,693.011169,76.512489,36.203659,790.811951,360.815765,245.745728,480.830078,26.162115,215.861526,NaN,1933.665039,170.300003,1279.713867,550.112305,352.12674,843.97821,349.332214,1518.264404,449.261261,3006.475586,NaN,46.003262,496.823425,80.826447,218.545959,1265.991333,235.967819,204.347748,581.237061,172.739227,109.27562,891.366028,6.991187,800.426636,1194.805664,289.804352,1052.214233,NaN,1504.518311,118.500015,537.259705,1323.15271
2011-07-31,1951.500977,949.849182,1061.87915,103.758568,1129.459351,2002.787476,873.135376,378.242584,688.396667,1170.990723,125.529541,NaN,1606.844238,194.693954,505.918701,1624.763428,839.801086,1376.099976,996.557068,NaN,NaN,602.046265,291.2211,1519.447266,1854.607666,341.215118,873.611877,65.463829,309.226715,350.144165,145.213791,1318.183105,1.643242,1387.755615,247.38504,1798.796631,49.167095,1606.823486,191.082535,596.962097,71.602585,28.056799,744.045715,388.188354,228.70961,439.088654,18.05829,214.451614,NaN,1921.452026,122.099998,1232.716553,494.702484,346.407898,800.125732,237.553711,1403.095337,407.903259,2658.283691,NaN,48.977287,433.3508,71.27343,215.527557,1154.011597,216.79068,175.048569,450.539856,176.663147,95.871239,782.595764,6.670797,827.196594,1073.640869,278.055511,1080.155273,NaN,1594.109497,110.921471,498.193298,1280.634888
2011-08-31,1719.610107,984.437683,982.529968,119.23671,775.718262,2003.011719,878.301758,334.03244,661.721436,998.360718,131.044617,NaN,1625.977661,193.717865,478.37326,1504.284546,807.235474,1365.238892,990.127625,NaN,NaN,620.445679,291.645538,1524.188354,1410.318848,326.196594,899.197266,65.463829,280.517334,327.684296,127.186684,1333.889893,1.725444,1486.92981,232.912994,1652.683105,47.601768,1495.61853,200.778015,520.366272,65.908478,29.117439,658.769409,411.740051,223.314865,385.641144,16.746284,215.564758,NaN,2061.490479,94.5,1482.668457,450.096558,347.322876,829.382385,229.919113,1374.918945,405.253418,2038.624023,NaN,45.02446,422.883118,63.085133,197.489059,1003.519592,220.488083,148.997971,370.985046,177.54184,84.247475,784.951904,5.958289,824.015076,998.164612,245.104263,1133.097046,NaN,1576.921265,114.538589,464.928833,1346.962524
2011-09-30,1769.370117,980.890381,930.24176,139.049728,981.130737,2085.423096,923.323792,358.242767,693.559753,1140.376465,141.908432,NaN,1842.23645,195.857681,519.691406,1601.905151,893.196289,1470.260254,1057.520752,NaN,NaN,693.615417,301.906982,1705.345093,1509.912842,357.621277,944.393433,75.444839,297.760712,359.338287,138.484787,1458.271362,1.704694,1555.326294,257.654816,1830.870239,51.414742,1770.805664,209.180786,560.05127,76.708565,27.138132,727.475952,431.697601,228.496735,386.699432,21.607077,226.713867,NaN,2081.030762,93.650002,1577.612183,522.757935,379.500824,833.751282,237.162216,1516.535645,438.122864,2389.040527,NaN,49.127872,424.784363,63.39328,214.952621,1121.21167,239.149384,168.587891,401.426971,191.568298,102.482979,751.574707,6.293024,855.194092,1131.564575,279.802948,1114.7146,NaN,1627.638916,119.086113,499.740509,1409.038452
