Date,AAV.TO,ABX.TO,AC.TO,ACB.TO,ACO-X.TO,AD.TO,AEM.TO,AGI.TO,AIF.TO,ALA.TO,AP-UN.TO,AQN.TO,ARE.TO,ARX.TO,ASR.TO,ATA.TO,ATD-B.TO,AX-UN.TO,BAD.TO,BAM-A.TO,BB.TO,BBD-B.TO,BBU-UN.TO,BCB.TO,BCE.TO,BEI-UN.TO,BEP-UN.TO,BIP-UN.TO,BIR.TO,BLX.TO,BMO.TO,BNS.TO,BPY-UN.TO,BTE.TO,BTO.TO,BYD-UN.TO,CAE.TO,CAR-UN.TO,CAS.TO,CCA.TO,CCL-B.TO,CCO.TO,CEU.TO,CFP.TO,CG.TO,CGX.TO,CHE-UN.TO,CHP-UN.TO,CHR.TO,CIGI.TO,CIX.TO,CJR-B.TO,CLS.TO,CM.TO,CMG.TO,CNQ.TO,CNR.TO,CP.TO,CPG.TO,CPX.TO,CRR-UN.TO,CSH-UN.TO,CSU.TO,CTC-A.TO,CU.TO,CUF-UN.TO,CVE.TO,CWB.TO,D-UN.TO,DGC.TO,DII-B.TO,DOL.TO,DOO.TO,DRG-UN.TO,DSG.TO,ECA.TO,ECN.TO,EDV.TO,EFN.TO,EFX.TO,EIF.TO,ELD.TO,EMA.TO,EMP-A.TO,ENB.TO,ENGH.TO,ERF.TO,ESI.TO,EXE.TO,FCR.TO,FFH.TO,FM.TO,FNV.TO,FR.TO,FRU.TO,FSV.TO,FTS.TO,FTT.TO,FVI.TO,G.TO,GC.TO,GEI.TO,GIB-A.TO,GIL.TO,GOOS.TO,GRT-UN.TO,GTE.TO,GUD.TO,GUY.TO,GWO.TO,H.TO,HBC.TO,HBM.TO,HCG.TO,HR-UN.TO,HSE.TO,IAG.TO,IFC.TO,IFP.TO,IGM.TO,IMG.TO,IMO.TO,INE.TO,IPL.TO,ITP.TO,IVN.TO,K.TO,KEL.TO,KEY.TO,KL.TO,KML.TO,KMP-UN.TO,KXS.TO,L.TO,LB.TO,LIF.TO,LNR.TO,LUC.TO,LUN.TO,MAG.TO,MAXR.TO,MEG.TO,MFC.TO,MFI.TO,MG.TO,MIC.TO,MRE.TO,MRU.TO,MSI.TO,MTL.TO,MX.TO,NA.TO,NFI.TO,NG.TO,NGD.TO,NPI.TO,NSU.TO,NTR.TO,NVA.TO,NVU-UN.TO,NWC.TO,NXE.TO,OGC.TO,ONEX.TO,OR.TO,OSB.TO,OTEX.TO,PAAS.TO,PBH.TO,PD.TO,PEY.TO,PKI.TO,POU.TO,POW.TO,PPL.TO,PSI.TO,PSK.TO,PVG.TO,PWF.TO,PXT.TO,QBR-B.TO,QSR.TO,RBA.TO,RCI-B.TO,REI-UN.TO,RNW.TO,RUS.TO,RY.TO,SAP.TO,SCL.TO,SES.TO,SHOP.TO,SIA.TO,SJ.TO,SJR-B.TO,SLF.TO,SMF.TO,SNC.TO,SPB.TO,SRU-UN.TO,SSL.TO,SSRM.TO,STN.TO,SU.TO,SW.TO,T.TO,TA.TO,TCL-A.TO,TCN.TO,TCW.TO,TD.TO,TECK-B.TO,TFII.TO,THO.TO,TIH.TO,TOG.TO,TOU.TO,TOY.TO,TRI.TO,TRP.TO,TRQ.TO,TSGI.TO,TXG.TO,UNS.TO,VET.TO,VII.TO,WCN.TO,WCP.TO,WEED.TO,WEF.TO,WFT.TO,WJA.TO,WN.TO,WPK.TO,WPM.TO,WSP.TO,WTE.TO,X.TO,YRI.TO,ZZZ.TO
2017-06-01,8.77,20.412357,17.379999,2.16,47.39856,19.669151,57.591034,9.149541,26.76823,25.431208,36.472012,12.665226,15.209347,15.57214,2.08,13.29,61.509136,11.431434,25.789915,49.921196,12.96,2.36,NaN,18.326885,52.631245,44.797756,38.038624,49.848934,5.817404,20.817598,88.790024,71.552338,28.237541,3.15,3.65,95.328728,21.69536,31.517307,17.284859,75.680641,64.61972,11.464228,5.670646,19.59,7.08,47.925556,15.704773,12.481559,6.789947,73.114365,25.254478,11.041858,17.620001,97.12735,9.242784,35.09301,101.71627,204.988571,9.220604,21.000763,12.469218,14.426008,671.707764,142.160309,38.530067,11.199778,9.22965,25.695408,18.111483,15.18,32.153049,40.787132,37.491543,9.868836,31.549999,11.296293,3.907037,22.379999,8.220057,17.845888,29.231541,3.44,44.080345,21.54096,46.647964,25.320229,10.351498,5.891031,9.2853,18.531954,544.822449,10.959751,91.354988,10.76,11.8305,82.249863,42.615005,24.057127,6.35,16.548952,23.879999,14.506289,66.260002,39.090153,25.620001,46.871525,2.88,10.29,6.08,32.364388,21.333124,11.433274,7.465125,16.99,19.746998,14.268335,53.450474,92.787079,18.58,35.625664,6.69,36.603378,12.919566,22.136076,23.254421,4.17,5.27,6.28,37.201897,12.173759,13.776143,11.80896,80.739998,55.130203,48.084332,14.01143,63.02496,2.538132,7.160676,16.93,63.702568,3.81,22.779774,31.715755,57.860905,32.930237,10.34236,41.427883,19.693657,14.931952,55.308807,50.260929,50.906864,5.88,4.12,21.135405,3.097842,NaN,6.55,18.743523,28.674252,2.87,3.839885,103.169441,15.387445,34.353687,40.038101,21.545658,90.019371,4.43,20.671953,27.763039,19.09,26.722914,39.003536,17.972675,27.901022,12.46,29.811262,14.75,21.206291,78.284081,36.178436,57.71875,21.712467,13.56905,22.498138,87.438499,39.869438,25.36474,8.307754,112.599998,16.335436,43.344536,25.70911,43.463428,2.99,54.175884,10.217606,29.183182,5.01,12.59,31.741232,35.582172,36.419998,NaN,7.978887,23.926233,11.040934,3.63,61.383572,22.133753,26.648954,11.127398,46.294773,4.672127,27.245388,38.700001,58.354954,55.573208,3.45,23.18,24.73,30.01899,36.334793,22.209999,82.622185,8.550894,7.97,2.193583,60.398586,21.999456,112.516975,57.859371,25.095415,51.215855,19.862467,67.126328,3.097474,39.168182
2017-07-01,8.57,20.857613,19.83,2.69,43.657639,19.380896,57.325134,8.78157,24.540461,25.011835,35.865894,12.471135,14.307755,15.829965,2.08,13.4,58.500961,11.502016,25.687382,47.566887,11.69,2.51,NaN,18.933542,53.371307,45.217129,38.728565,47.414761,5.832305,21.111471,88.174599,71.927307,27.418396,3.5,3.13,94.081688,20.576778,30.524572,15.017991,83.219086,58.967758,12.49609,6.252336,20.92,6.65,44.697868,15.139256,12.165386,6.88828,67.026787,24.922934,11.29458,14.82,100.929184,8.683194,36.011101,95.611504,192.279404,9.136284,21.589605,12.078426,14.302184,665.977356,137.102432,36.58831,11.689432,10.152852,26.510073,18.561237,15.68,30.725891,40.115627,39.506844,9.337796,31.280001,12.439744,3.877734,23.74,8.794703,16.347666,25.638447,2.64,42.425392,19.729645,46.666027,25.74424,11.080015,5.774207,8.546926,19.337597,576.328552,13.767126,88.40168,10.26,12.941605,79.54023,42.502811,23.744816,6.23,16.220558,24.26,14.325645,65.830002,36.853626,23.76,46.060356,2.93,9.49,4.81,32.760311,20.727142,10.55511,9.634988,13.8,19.01726,13.987235,54.951569,92.367546,19.41,37.684032,6.73,34.647327,13.406086,21.569126,22.767176,4.92,5.14,6.69,35.627403,12.829388,15.290386,11.409633,80.190002,52.121704,49.192085,15.590335,67.373207,2.464563,8.715234,17.120001,67.145485,5.12,24.063538,33.486889,57.273346,33.567055,9.862996,40.991089,19.593979,14.923396,53.686836,52.319832,47.991657,5.56,4.17,21.327505,3.346311,NaN,6.39,18.729195,28.294561,3.15,3.348851,99.293526,15.581128,37.655457,40.791321,20.745474,87.503372,3.62,19.567303,25.077028,19.98,27.736458,38.740414,17.062099,29.314812,11.98,30.646969,15.34,21.349575,71.665535,34.178238,61.562824,21.836712,12.786893,21.614162,86.370583,40.987923,26.76325,8.865255,114.889999,15.690834,42.832973,25.314747,44.794712,3.01,53.055065,9.831028,28.616993,5.14,12.12,30.954365,38.484116,36.709999,NaN,7.824891,23.850952,10.032918,3.65,60.369118,26.756248,28.121096,6.800459,45.071964,5.190982,27.020624,38.220001,55.497459,57.839325,4.1,22.110001,22.73,27.975006,36.4505,21.67,80.149368,8.526653,9.03,2.324823,65.26693,23.760033,104.765251,53.22575,24.627798,48.507164,22.48189,62.883366,3.221005,36.103256
2017-08-01,7.96,22.252737,23.34,2.49,43.281353,17.99519,63.03698,10.342959,29.955494,24.007273,36.513767,12.676961,16.236357,15.145665,2.19,12.61,59.093159,11.713891,28.089537,48.449745,11.57,2.5,NaN,18.561724,54.210354,38.341679,39.804871,51.794392,5.650644,20.713324,84.351974,71.945824,26.921387,3.16,3.43,92.733833,20.070396,32.382446,14.265626,89.726082,57.152462,12.251452,5.223787,21.870001,7.5,34.996143,16.325529,11.921158,7.456192,64.820847,25.1966,11.324084,14.33,97.842178,8.307259,36.332203,98.231804,191.412537,8.014046,23.037102,12.036288,13.784783,688.495605,143.04277,35.987293,12.157164,9.474057,27.456861,20.015469,17.48,26.658957,40.619087,41.039654,10.304116,35.060001,11.547649,3.701473,24.799999,8.720173,14.839964,29.75687,2.57,44.34816,20.538696,45.076782,24.664936,10.932133,5.462556,8.427598,19.233326,629.229675,15.035939,99.979134,8.82,12.759006,86.113304,42.717854,27.038239,6.03,17.003344,33.91,15.411324,63.529999,38.364258,21.84,46.867371,2.56,8.48,5.0,31.848763,21.477991,11.761972,10.83936,13.54,19.352299,14.16171,50.913811,98.17569,17.549999,36.723072,8.29,35.693138,13.378596,20.145073,18.778419,4.53,5.69,6.02,33.256466,16.155891,15.107053,12.168036,73.279999,51.991203,51.008297,18.116295,68.655006,2.574916,9.171885,15.68,65.2463,5.01,22.985928,33.331409,57.88018,33.197887,10.675933,40.010723,19.484621,14.342306,61.971001,53.559101,48.473179,5.43,4.67,22.083456,2.641302,NaN,6.64,19.996525,29.146914,2.92,3.810423,99.306236,16.992285,36.59174,39.304447,22.997841,95.842575,3.17,19.015308,25.418903,21.41,27.919418,36.841068,16.780853,27.83778,10.36,30.583464,12.87,23.612501,73.546898,36.0425,61.904678,21.679495,12.482465,22.55014,86.861702,40.89093,24.330225,7.046227,138.0,16.418606,46.700993,25.496967,44.954086,3.52,52.707226,10.706892,27.892834,5.93,13.04,33.862438,37.02689,27.67,NaN,7.382154,22.800081,10.329128,3.7,63.56918,30.731123,29.301203,5.96,52.345402,4.735347,23.805511,45.82,55.497459,57.576004,4.21,20.540001,21.08,26.398409,36.324959,19.01,82.404579,8.334713,8.96,2.484186,63.828606,25.46196,104.418892,52.877739,25.270771,49.618969,24.053717,63.130714,3.65708,32.400608
2017-09-01,7.82,19.895193,26.24,2.78,43.083813,17.902346,55.619843,8.383764,30.502756,25.075876,37.704544,12.340157,16.692383,15.925106,2.18,13.26,56.387741,11.794184,25.841726,50.683743,13.95,2.26,NaN,18.365007,53.316582,36.261162,38.871262,50.987408,5.784501,20.512224,88.889145,74.270233,27.008495,3.76,3.44,91.019539,21.258453,31.972908,14.657566,88.353058,59.569576,11.791533,6.19894,23.440001,8.79,35.730511,17.388828,12.15102,7.574418,61.786427,25.259716,10.739642,15.44,101.815178,8.398951,39.467712,100.328049,206.454849,9.404303,21.642241,12.310515,14.009177,674.990601,150.340103,36.153057,12.270967,12.131058,31.916231,19.76613,13.76,28.12599,45.061543,39.912296,10.13535,34.029999,14.560942,3.877734,24.959999,8.617693,17.544907,31.430136,2.74,43.700874,21.605259,47.634773,25.070517,12.146057,6.103173,8.473403,18.655094,629.472046,14.001915,94.59655,8.52,13.512041,81.163696,42.234138,27.19552,5.46,16.052109,32.099998,15.640816,64.699997,38.339012,25.65,46.347973,2.83,8.65,4.18,33.413017,21.060848,12.573145,9.206986,13.89,19.623455,15.140719,54.029861,98.29966,19.780001,37.666077,7.63,38.767738,13.167836,22.905342,17.243553,3.97,5.29,7.13,35.136387,15.967225,15.089629,12.375948,73.699997,52.275223,54.76786,17.926168,75.205887,2.245585,8.316879,13.97,67.401863,5.49,23.910568,33.049595,64.446442,34.590672,11.106889,41.815151,19.842691,16.035572,60.892986,55.953796,48.633682,5.1,4.63,21.436153,2.681021,NaN,7.55,20.372364,27.710878,2.77,3.702396,95.765625,15.668719,40.897663,39.514477,21.015814,96.707611,3.88,18.202082,23.965441,24.700001,29.008015,40.244339,17.605833,30.362059,11.55,31.399992,15.05,23.22097,76.914063,38.488506,61.097515,21.905966,12.171522,24.24984,90.479385,42.047859,26.605835,8.192966,145.119995,16.635414,47.251995,26.378263,47.006893,3.3,54.766426,11.490227,27.112188,5.64,13.22,33.794128,41.71891,26.77,NaN,7.062922,24.198112,9.679377,4.56,66.593124,25.975119,30.855492,6.56,55.714355,5.733578,24.792522,48.18,55.939129,55.99609,3.86,25.5,19.549999,25.917736,39.800339,19.74,86.437958,9.027123,10.72,2.521968,70.93161,25.404591,104.534348,51.048203,23.284019,49.753151,22.853415,67.582245,3.270559,34.50531
2017-10-01,6.83,18.468447,25.559999,3.05,44.326431,17.904913,56.81332,8.12519,34.147854,25.979601,39.250725,13.03508,18.591293,14.613721,2.01,14.85,60.034725,12.494568,28.60663,53.241547,14.12,2.73,NaN,18.983391,55.006466,38.163818,40.442474,51.707409,5.039963,21.877161,93.062393,77.12252,27.947515,3.55,3.28,95.451981,22.360868,32.398399,15.225841,89.053978,61.345413,10.339336,6.830378,25.66,8.76,35.841606,17.258617,12.456249,8.311082,75.471268,26.661436,10.042714,12.95,107.176857,9.484857,42.810932,101.165924,220.936752,9.986997,22.156635,12.151427,14.479556,728.846313,153.204819,36.348984,12.603418,12.196294,34.674213,20.636839,13.75,31.686478,47.398289,42.961533,10.32614,37.400002,14.975514,4.1528,22.93,9.335814,16.734409,31.382465,1.62,44.93996,21.849886,45.313358,26.432888,11.681937,5.849527,8.546687,19.604059,658.63208,14.421673,100.559265,8.69,14.51362,89.035492,44.808929,29.988466,5.43,16.716019,30.66,15.770422,68.550003,38.820831,27.639999,46.335918,2.81,8.38,4.6,33.403713,21.347324,11.15916,9.553867,13.96,19.618975,16.206966,55.904167,101.21489,21.0,41.404198,7.08,40.683758,13.061024,23.383156,18.171984,4.67,5.1,7.07,35.116409,15.03337,14.436211,12.443534,64.330002,51.639355,55.047592,19.135626,77.319626,2.087837,9.590589,13.75,70.296265,5.73,24.505737,32.62085,68.114433,37.4491,12.421514,39.573833,20.564957,15.950551,61.344566,58.924683,52.015182,5.26,4.27,22.922611,3.030065,NaN,8.02,21.263189,29.47316,2.42,3.397955,97.516045,15.854236,40.028236,44.274666,20.847691,101.907913,3.87,15.861791,24.830807,22.08,30.618954,39.361832,17.72934,32.716885,14.52,33.152149,17.16,24.107418,80.625137,35.298199,64.0476,22.51059,12.365303,25.60746,94.537552,45.510128,26.9431,7.975623,128.259995,16.427303,49.593929,27.252558,47.536659,3.24,56.446617,11.868738,26.816387,5.56,12.39,36.100609,41.785698,28.860001,NaN,7.382205,27.079943,10.425561,4.85,69.52227,26.112951,30.058575,6.19,55.571033,6.35063,23.072584,47.759998,58.938831,56.17942,3.94,25.969999,17.790001,26.98683,39.700802,19.48,90.291328,8.638332,16.18,2.47474,77.42318,25.918787,104.669922,49.575081,26.189631,55.82415,23.600531,67.572662,3.325076,36.599724
2017-11-01,6.03,17.655994,24.59,8.0,43.663147,16.328718,55.77766,8.164138,34.894207,26.064342,39.504574,13.393757,18.820932,14.735548,2.09,16.040001,65.29483,12.746655,27.67837,52.749657,13.92,3.0,NaN,21.741577,57.010227,38.80735,39.503468,52.152672,4.790364,22.41168,94.355507,76.234329,26.218229,3.67,3.29,98.098427,22.282616,35.284149,12.580424,88.391479,58.987495,11.937593,6.036561,26.57,7.3,35.706532,17.116674,12.171032,8.923973,78.675377,27.210855,9.654475,14.0,107.762009,9.141808,41.612755,98.14489,223.030731,8.885607,22.102222,12.584306,14.656977,736.184692,158.43187,35.350697,12.8643,11.981981,34.931839,20.737843,14.0,28.436827,52.177734,46.736523,10.99332,35.810001,15.154148,3.926998,23.35,9.072835,15.113411,33.565823,1.48,44.618572,24.401812,44.463387,26.723782,11.613651,5.382622,8.143591,20.159798,687.307434,14.821443,103.099724,8.64,14.044822,87.112228,44.7995,29.464193,5.44,16.180307,29.879999,15.53665,68.089996,40.256451,34.810001,47.657291,2.89,7.78,4.38,32.668652,21.281815,11.198768,9.334697,16.83,19.917261,15.150414,57.539402,103.892845,21.98,40.603039,7.03,38.709377,13.43181,24.276163,20.720259,4.41,5.39,7.03,33.745598,18.471272,15.400184,13.379787,73.199997,52.686413,55.423748,21.051022,65.960709,2.329099,7.329392,13.72,77.580811,5.46,25.611046,33.975994,70.040382,40.307529,15.092384,39.53548,20.887381,14.761641,67.09166,59.828175,46.627415,5.0,4.05,22.177452,2.930392,NaN,8.42,23.315023,30.643475,3.13,3.260465,90.922615,14.946327,38.444317,41.300781,19.403778,103.977303,3.62,13.886452,24.452131,21.309999,30.257965,41.646732,17.502159,32.223705,13.83,32.454403,17.24,24.49369,77.510406,33.346951,64.066734,23.015474,12.024589,25.907698,95.368797,42.774437,26.750376,7.511239,135.160004,17.034498,50.587776,26.779764,48.227238,3.19,54.649883,11.171159,27.081554,5.69,10.79,34.278927,42.692009,29.139999,NaN,7.517657,26.2857,10.848738,4.68,70.015839,29.362211,31.342388,5.72,55.453773,6.624599,23.785969,54.07,55.51897,56.757275,3.82,29.58,12.77,24.760515,41.229912,17.639999,87.983261,8.221265,18.43,2.380285,80.452217,25.716898,106.206345,48.808559,26.40486,57.784077,23.897814,66.623634,3.275448,31.205879
2017-12-01,5.4,18.042469,25.879999,9.6,42.63979,18.35866,57.359886,8.154181,35.795635,25.590908,40.198967,13.271052,19.079279,13.792661,2.23,15.55,65.096336,12.828424,26.543806,53.973072,14.04,3.03,NaN,20.649572,55.754417,41.702721,41.181454,53.828506,4.223969,22.575798,95.640282,75.869576,26.164413,3.77,3.88,100.300461,22.84017,35.701385,13.387701,83.487061,57.300446,11.45417,6.422853,24.780001,6.44,34.542156,17.296015,12.376269,8.859631,75.730804,27.903019,10.042717,13.18,115.652115,8.900744,42.715839,101.01001,226.843414,9.076156,22.211052,12.670471,15.433486,756.690247,159.277328,35.225094,13.292803,11.183183,37.450821,21.075241,14.78,29.589481,51.959373,46.082584,11.449132,35.740002,16.642769,3.858275,25.629999,8.922559,14.80304,32.557144,1.82,43.945087,24.077372,45.531448,29.987608,12.177989,5.699764,8.417733,19.853184,648.870117,17.59984,98.538673,8.48,13.009383,87.171707,43.872261,30.423069,6.56,15.902536,33.790001,16.345852,68.300003,40.029636,39.709999,46.182381,3.41,8.31,5.08,33.000786,20.963614,11.169063,11.088065,17.309999,19.772182,17.205362,57.568153,100.773376,21.120001,40.220329,7.33,38.31002,13.348384,23.441223,20.510288,4.24,5.42,7.19,33.000595,19.146929,14.867031,13.495469,76.790001,52.911335,51.864006,24.927635,72.439667,2.633604,8.148102,15.52,77.256203,5.14,24.96026,34.921669,69.222603,41.089516,15.750284,39.378941,21.470509,14.885616,74.312119,59.028206,51.312016,4.94,4.13,21.776432,3.05,NaN,8.02,23.081039,28.153046,3.21,3.181142,91.75869,14.175093,37.130539,44.020493,19.389963,100.69751,3.81,13.731466,25.644619,19.42,29.961773,42.35564,17.218187,30.659924,14.34,31.710751,18.16,23.525814,74.743904,36.912891,61.282471,22.622454,12.041389,26.738508,97.070976,44.142284,26.579397,8.352305,127.110001,16.981739,49.692326,26.907476,49.524235,3.57,55.674168,10.949408,28.889601,6.28,11.07,34.435635,44.347389,25.700001,NaN,7.245739,23.486935,11.108415,4.08,70.407799,32.561939,31.718843,6.03,53.841465,7.096083,22.261477,54.02,53.833801,56.115219,4.29,29.25,11.93,27.499853,41.593929,17.780001,88.461517,8.393785,29.74,2.332753,76.535187,25.341959,105.481621,46.588631,27.276917,57.842014,25.211618,68.011993,3.890836,32.266331
2018-01-01,3.95,17.556175,23.91,11.7,42.452633,16.996597,57.508121,7.337768,33.362034,24.809971,39.625107,12.715165,19.171055,12.695051,2.14,16.639999,63.953117,12.865227,24.722849,50.777294,15.6,3.48,47.734081,20.196817,53.727356,43.258026,38.615253,50.381878,3.293709,22.710293,96.564278,77.176079,25.215544,3.75,3.72,106.192375,22.293098,34.692017,15.157002,73.56282,58.153633,11.263926,5.854657,28.85,6.35,29.182787,15.584587,12.03347,8.795402,74.41246,27.863358,7.303591,12.43,116.237762,9.348655,40.175953,96.45858,225.493408,9.219203,21.512823,12.324024,14.851147,790.562744,166.789337,34.283504,13.46591,11.474852,37.162872,21.652361,13.14,29.34211,55.641697,50.478958,11.710087,34.799999,15.109704,3.671196,22.709999,7.857011,14.117892,30.755507,1.59,42.560696,23.398996,41.706287,31.665236,13.831571,6.611155,8.048326,19.917231,627.213257,18.329416,92.464142,7.52,12.489007,81.32711,41.350868,32.485165,5.92,17.493053,36.599998,16.260811,70.400002,41.232201,44.259998,47.696625,3.4,7.6,4.73,32.699932,20.988947,10.577524,10.500289,17.1,19.563679,17.476772,56.673161,99.584503,23.309999,40.541088,7.24,37.763157,12.910701,21.351231,20.598858,3.52,5.34,7.54,32.375248,18.440823,14.709709,12.897279,82.830002,51.933826,49.356792,24.511402,71.865768,2.389925,8.703008,13.2,74.433784,5.56,24.846027,34.080647,68.270363,39.899334,14.155997,40.269249,22.141966,14.251357,76.067612,60.657413,55.513096,4.55,3.72,21.42996,2.57,62.286846,8.7,23.068815,27.571993,2.82,3.338722,91.689018,13.538373,40.996304,41.470436,20.003946,104.867607,4.46,10.325858,27.653765,18.0,29.379663,39.178772,17.569098,29.186529,8.56,31.524712,18.370001,23.82361,72.062737,39.237106,57.858624,22.475647,11.162589,28.921244,99.595863,41.510078,26.908976,8.530042,157.039993,16.565269,51.070969,25.265099,50.946571,3.64,53.097836,11.097894,28.407288,6.47,10.63,35.167393,42.819492,23.77,NaN,6.613561,23.515303,10.388932,3.85,71.526291,35.443012,30.892723,5.43,52.665443,6.416785,19.417715,53.029999,52.301022,52.475788,3.75,31.25,12.69,26.405214,42.542454,17.15,87.707466,8.454443,31.02,2.723132,85.031219,23.781862,104.516502,44.397346,26.079441,57.865696,24.284571,74.703125,4.223768,31.609415
2018-02-01,3.63,14.66819,27.059999,10.4,40.314732,17.106081,48.317101,6.491485,30.559153,23.924368,39.855125,12.077503,18.342972,11.657478,2.02,17.6,62.005211,12.551433,23.525482,49.070911,15.57,4.06,43.65424,18.375956,52.307579,44.371384,37.26165,49.27438,2.974962,22.643047,93.733955,75.079514,24.172722,3.27,3.81,105.27182,23.235891,33.822895,15.618987,70.241653,63.135689,11.263926,5.463237,30.32,6.72,30.760542,14.880399,11.098483,7.823663,80.605179,26.963367,7.031012,13.97,111.792763,8.411916,38.032726,97.143517,227.236023,8.797755,21.863377,11.8077,14.629115,825.839905,170.354767,31.910677,12.964046,9.136838,36.423454,20.60129,11.7,27.505848,49.517109,44.652935,11.688448,34.0,13.371243,3.43498,24.200001,4.610077,15.565385,30.795553,1.38,39.217224,23.459194,37.797775,32.406513,14.059243,5.89255,7.537485,19.336271,617.224304,20.897934,88.403778,6.8,11.694336,88.663628,39.895119,32.782494,5.8,15.953343,33.130001,15.271978,75.0,36.688084,40.610001,46.782055,3.2,7.75,4.98,31.834959,19.42021,9.695236,9.832812,15.79,18.697931,16.420218,52.34256,95.837891,24.35,36.176163,6.75,33.935085,12.54504,20.313189,19.743773,3.23,4.61,6.82,30.706091,20.032259,16.754717,13.022811,86.93,51.380424,47.139446,23.281208,69.520714,2.136874,8.174365,13.42,57.661732,5.04,23.246744,31.557606,68.600723,36.876659,14.55933,39.603966,22.757399,14.032691,69.395531,59.156185,54.471092,5.1,3.23,20.713129,2.8,61.02853,7.99,23.195887,25.935081,2.69,3.368268,93.797264,12.186494,37.811199,44.355244,19.23152,101.51577,4.04,9.424753,27.864624,17.24,28.462429,38.712399,16.957335,27.334557,8.21,31.1252,17.889999,23.833536,72.945328,40.796391,55.728565,22.024574,10.541213,27.496662,97.247749,40.215645,25.551893,7.801756,177.5,16.174839,47.087063,23.542242,50.459732,3.42,54.327442,11.768405,27.741011,5.89,10.68,31.658512,40.590111,20.52,NaN,6.96369,23.020315,10.176124,3.15,71.31498,36.415413,31.689327,6.28,56.489601,5.782167,18.245029,55.560001,49.67762,51.42868,3.9,35.299999,10.0,22.394419,38.845581,15.0,90.148201,7.11961,27.35,2.599354,88.311516,24.980137,101.79007,48.700615,24.037844,57.525646,24.062666,74.065872,3.706977,30.353539
2018-03-01,3.81,15.959512,26.77,9.3,39.493931,14.859597,53.684666,6.670698,31.746485,21.737608,39.111691,12.153643,17.678583,13.270037,2.05,17.690001,57.314316,12.606178,25.277765,49.680096,14.81,3.75,46.211597,18.651545,51.784504,43.193806,38.117054,51.580696,3.602795,21.627588,93.618515,74.947304,23.515976,3.53,3.53,103.703735,23.550156,35.854488,13.102648,68.51281,64.292244,11.651994,5.790585,29.35,7.39,29.371517,14.037116,10.921612,7.720277,89.334915,26.182154,5.350763,13.33,108.473312,8.702306,38.750324,92.133705,224.95871,8.375354,22.361526,11.735053,14.991325,869.150757,165.480209,32.742092,12.138652,10.731384,31.737282,22.459967,13.04,27.734192,51.914219,49.109295,13.094063,36.82,14.076561,3.385768,23.77,3.928505,14.822338,28.621738,1.08,38.601646,25.532612,38.108624,33.403725,14.366252,5.425459,7.891262,19.704214,642.723877,18.079561,86.417847,7.89,11.561547,93.726723,41.81596,29.969166,6.72,17.671856,32.740002,15.207889,74.300003,36.678219,43.110001,48.296528,3.58,7.75,4.98,31.269014,19.769869,8.842691,9.085639,13.56,19.792738,17.874193,51.004887,93.481773,23.49,34.773056,6.68,33.319859,12.348145,20.486298,19.897495,2.72,5.09,6.88,31.599749,19.863173,16.246201,13.321765,82.839996,50.733494,43.938675,19.516626,69.639442,1.883823,8.272261,12.62,57.134312,4.55,22.973415,30.70681,70.514938,39.172329,14.982336,40.397526,25.102127,14.05057,76.469315,57.616943,55.981518,5.58,3.34,21.741306,3.07,58.937775,7.06,24.227743,25.575535,2.22,3.417512,92.562042,12.186494,41.312511,44.128792,20.568417,116.138428,3.58,10.039994,27.977774,14.83,27.517111,37.882835,16.488953,27.10396,8.56,29.973099,18.120001,24.44898,71.112244,39.889668,55.458691,22.278254,10.859759,26.513256,95.737427,40.549057,23.651979,7.071222,160.320007,16.829876,44.878162,23.614347,50.93697,3.71,55.205742,11.552552,27.602045,6.14,12.41,31.245707,42.752232,21.25,NaN,6.82946,24.259506,9.528024,3.0,70.457275,32.922703,32.165348,6.05,54.84227,6.265364,21.352646,53.040001,49.227726,49.371536,3.94,35.560001,7.91,19.422739,38.362953,16.0,91.856628,7.454304,33.66,2.483543,84.586601,22.902483,100.635445,48.262318,25.765348,57.651951,21.496237,72.173439,3.538027,33.12059
